Date,TCS,Reliance,HDFC,SBI
2015-11-18,1013.830810546875,436.671021,506.823273,221.89238
2015-11-19,1018.6161499023438,447.563873,516.634888,224.562454
2015-11-20,1034.0516357421875,453.357422,517.577454,223.687759
2015-11-23,1030.9044189453125,456.661224,515.257507,223.457596
2015-11-24,1020.9447021484376,463.340515,514.435852,222.260651
2015-11-26,1011.2869262695312,473.371552,514.242432,223.273453
2015-11-27,1014.6500244140624,468.774963,521.710083,229.902588
2015-11-30,1023.3592529296876,463.053223,520.912476,228.935837
2015-12-01,1018.336181640625,462.478699,523.449951,230.362946
2015-12-02,1019.7590942382812,468.248291,520.936584,225.20694
2015-12-03,1013.5289306640624,467.88916,520.429138,221.984436
2015-12-04,1003.8925170898438,462.263214,511.801605,221.984436
2015-12-07,1000.1845092773438,455.847229,513.275818,219.728683
2015-12-08,1004.1513061523438,450.508545,507.137482,217.242767
2015-12-09,1020.815185546875,438.538361,506.267456,215.815643
2015-12-10,1028.1021728515625,455.033234,512.62323,213.559891
2015-12-11,1028.7269287109375,456.278137,505.735779,209.27858
2015-12-14,1025.471435546875,457.307526,509.940796,208.035614
2015-12-15,1024.3511962890625,467.266724,512.067505,208.449921
2015-12-16,1038.3843994140625,468.583435,515.861633,209.27858
2015-12-17,1051.9012451171875,483.450378,522.12085,212.593155
2015-12-18,1042.00634765625,474.927643,518.616699,208.541992
2015-12-21,1054.768798828125,475.023376,519.776733,212.178818
2015-12-22,1036.94091796875,472.725128,515.450745,210.245346
2015-12-23,1045.886962890625,480.625427,519.148315,211.442245
2015-12-24,1049.530029296875,479.069305,519.099976,210.199295
2015-12-28,1061.79638671875,483.785553,520.670837,210.751694
2015-12-29,1058.8214111328125,486.179596,521.009094,210.107208
2015-12-30,1042.6533203125,480.960602,519.244995,207.897507
2015-12-31,1050.6512451171875,485.796509,523.039185,206.654526
2016-01-01,1041.8341064453125,486.15564,526.229126,209.738937
2016-01-04,1021.6561279296876,476.555573,517.408325,203.201859
2016-01-05,1012.752685546875,481.27179,513.493286,200.485748
2016-01-06,1026.830078125,494.223511,515.764954,199.65712
2016-01-07,1022.3677368164062,485.150116,510.496674,192.935852
2016-01-08,1033.7286376953125,491.135223,513.469177,192.383438
2016-01-11,1018.5302124023438,503.512329,511.656586,188.102112
2016-01-12,1003.3106689453124,500.567719,506.025757,183.590591
2016-01-13,982.6798706054688,515.602234,512.405823,184.97168
2016-01-14,982.5073852539062,508.324341,507.379089,180.506226
2016-01-15,974.8763427734376,513.902466,503.705872,169.687805
2016-01-18,982.0116577148438,486.87381,495.827454,166.649475
2016-01-19,982.7232666015624,499.681915,500.636688,168.444839
2016-01-20,983.0679931640624,480.984528,492.178314,159.882187
2016-01-21,974.381103515625,471.240845,494.449982,161.677597
2016-01-22,992.2088012695312,480.79303,497.978363,169.964035
2016-01-25,996.0554809570312,480.697266,503.222504,168.444839
2016-01-27,1002.5819091796876,478.494751,500.564117,169.779892
2016-01-28,1007.5303955078124,486.897797,498.654968,170.5625
2016-01-29,1033.50537109375,495.755707,507.42749,165.636673
2016-02-01,1038.43212890625,493.313812,512.212463,159.053543
2016-02-02,1036.4442138671875,479.356567,509.336639,155.969162
2016-02-03,1044.3101806640625,469.900208,504.527496,152.884766
2016-02-04,1045.9306640625,465.902161,507.113281,149.938477
2016-02-05,1046.7515869140625,464.872711,510.037506,154.864319
2016-02-08,1021.2523193359376,460.156433,500.660767,158.501114
2016-02-09,986.0071411132812,458.456726,495.924194,153.805466
2016-02-10,980.5611572265624,460.922607,489.592468,146.393738
2016-02-11,949.9406127929688,442.680023,471.394989,142.020325
2016-02-12,962.3226928710938,434.061554,469.51001,142.526718
2016-02-15,980.7127075195312,453.309509,470.573303,154.542053
2016-02-16,979.1566772460938,445.552887,470.500824,143.999863
2016-02-17,983.4786376953124,456.110535,471.20166,146.347672
2016-02-18,1000.8961181640624,450.125458,478.234161,147.130295
2016-02-19,1002.5383911132812,452.160431,478.161652,151.6418
2016-02-22,1000.9176025390624,460.755005,477.895844,151.871979
2016-02-23,978.4869384765624,454.69812,468.857513,145.933365
2016-02-24,955.55908203125,456.134521,458.973328,143.907776
2016-02-25,956.3800048828124,452.04071,455.614166,139.764572
2016-02-26,955.364501953125,455.033234,464.483307,143.53949
2016-02-29,940.799560546875,462.837799,469.727448,146.163544
2016-03-01,983.9540405273438,469.852295,475.672546,149.20192
2016-03-02,1002.1926879882812,479.52417,486.813324,166.787567
2016-03-03,1025.66064453125,484.958618,490.99411,168.260696
2016-03-04,1018.9185791015624,481.870361,493.265808,173.462753
2016-03-08,1017.5140991210938,491.733734,490.172485,168.813141
2016-03-09,1018.788818359375,498.772247,495.320007,168.859161
2016-03-10,1014.921142578125,484.431915,493.604126,166.189102
2016-03-11,1022.2462768554688,485.748657,497.204987,165.820831
2016-03-14,1017.8167724609376,488.26236,496.649109,167.339996
2016-03-15,1006.9682006835938,488.621521,496.238281,170.608551
2016-03-16,1005.73681640625,489.220001,498.050812,170.516449
2016-03-17,1016.5413818359376,496.674988,492.226654,171.575287
2016-03-18,1048.437255859375,502.150146,497.059967,176.086777
2016-03-21,1057.2542724609375,507.087616,505.373291,181.196762
2016-03-22,1068.85888671875,512.244995,509.36084,181.841248
2016-03-23,1069.1611328125,503.127899,507.18576,181.012619
2016-03-28,1068.98828125,498.825989,506.291626,173.370682
2016-03-29,1067.2596435546875,506.57431,509.336639,174.475525
2016-03-30,1075.946533203125,511.853973,514.72583,181.887283
2016-03-31,1089.258056640625,510.949524,517.722534,178.848938
2016-04-01,1060.560302734375,505.694366,514.48407,180.137939
2016-04-04,1068.0592041015625,505.987671,516.707397,179.26326
2016-04-05,1064.3853759765625,502.027924,511.10083,169.733856
2016-04-06,1072.661865234375,505.352142,513.058289,169.273483
2016-04-07,1067.864501953125,507.063141,510.158325,167.524139
2016-04-08,1051.116943359375,506.623169,512.019043,168.582977
2016-04-11,1083.3585205078125,508.554169,517.625854,173.324646
2016-04-12,1088.3291015625,512.025024,513.783386,172.910309
2016-04-13,1091.8079833984375,521.142151,522.845825,176.685242
2016-04-18,1089.0203857421875,520.506653,525.77002,171.943558
2016-04-20,1059.0263671875,507.087616,530.627502,172.449966
2016-04-21,1047.810791015625,508.969666,527.389099,178.941025
2016-04-22,1044.634033203125,507.894165,527.872498,184.281143
2016-04-25,1059.4154052734375,497.11499,528.404175,181.426926
2016-04-26,1076.0760498046875,497.139404,538.36084,185.017731
2016-04-27,1085.281982421875,498.337158,543.363281,180.598282
2016-04-28,1092.4779052734375,487.240173,538.409058,176.823364
2016-04-29,1095.827880859375,480.39621,547.302429,174.015182
2016-05-02,1092.024169921875,482.473846,540.197388,171.253021
2016-05-03,1071.01953125,477.023102,540.366638,169.457657
2016-05-04,1070.9764404296875,478.147461,544.885742,165.682693
2016-05-05,1067.6488037109375,476.754272,547.278381,166.050995
2016-05-06,1068.98828125,473.674469,541.164185,169.733856
2016-05-09,1085.90869140625,480.591766,551.676636,173.738968
2016-05-10,1090.381591796875,480.322815,553.368286,174.475525
2016-05-11,1088.3936767578125,476.827606,550.420044,170.332306
2016-05-12,1109.0958251953125,485.333588,555.398315,173.554825
2016-05-13,1090.5980224609375,478.171906,551.434998,170.194229
2016-05-16,1102.5911865234375,477.096436,562.020081,162.782455
2016-05-17,1110.8243408203125,473.772278,557.500793,162.828491
2016-05-18,1102.56982421875,474.456635,551.314148,165.682693
2016-05-19,1105.09814453125,464.997314,550.661682,159.007507
2016-05-20,1093.148193359375,456.686829,551.434998,157.764542
2016-05-23,1076.7896728515625,454.633606,549.429138,155.048447
2016-05-24,1066.524658203125,459.742157,550.975708,156.061218
2016-05-25,1091.915771484375,464.997314,567.095032,161.217239
2016-05-26,1101.532470703125,462.870789,571.904175,169.549698
2016-05-27,1111.8834228515625,476.485382,573.619934,180.368103
2016-05-30,1139.435546875,473.552277,570.212463,183.084229
2016-05-31,1110.4788818359375,468.248169,571.251648,188.700577
2016-06-01,1138.2042236328125,466.170563,567.989197,182.531799
2016-06-02,1145.378662109375,467.466034,567.892456,184.649445
2016-06-03,1136.4752197265625,469.128143,566.345825,183.390152
2016-06-06,1140.8203125,466.757202,566.031677,185.535599
2016-06-07,1148.9638671875,466.879395,567.28833,196.029694
2016-06-08,1141.08251953125,466.414978,561.923279,196.54274
2016-06-09,1125.4271240234375,474.749939,560.376648,195.843155
2016-06-10,1116.038330078125,477.463104,561.319153,192.111908
2016-06-13,1112.2178955078125,479.614014,557.234924,188.240738
2016-06-14,1106.912353515625,477.243103,556.727478,193.744324
2016-06-15,1116.519287109375,481.325012,565.282532,201.533279
2016-06-16,1117.1524658203125,477.267517,561.705811,201.486633
2016-06-17,1136.497314453125,476.58316,565.499939,199.107971
2016-06-20,1161.2568359375,484.062622,566.490784,201.393356
2016-06-21,1157.719482421875,482.54715,563.880859,199.621002
2016-06-22,1164.9027099609375,479.32074,566.224976,198.59491
2016-06-23,1155.165283203125,479.296295,575.214966,202.932495
2016-06-24,1123.986328125,465.119568,561.585022,197.055801
2016-06-27,1089.8817138671875,467.17276,560.642395,202.559372
2016-06-28,1075.95166015625,468.223755,564.025757,201.393356
2016-06-29,1092.9605712890625,472.672333,569.312988,202.606003
2016-06-30,1114.88134765625,473.772278,573.284607,204.098511
2016-07-01,1092.0655517578125,475.874329,572.334229,204.844742
2016-07-04,1089.1612548828125,482.351624,571.50592,208.016296
2016-07-05,1085.27490234375,485.480286,567.997314,208.482697
2016-07-07,1061.039306640625,482.938263,577.767639,205.264511
2016-07-08,1059.641845703125,478.294128,572.504761,203.632095
2016-07-11,1076.03857421875,485.186981,584.63855,209.602081
2016-07-12,1076.3883056640625,490.515472,585.808105,211.467697
2016-07-13,1088.6810302734375,493.130859,583.664063,212.400482
2016-07-14,1101.2568359375,491.248779,584.930969,216.41156
2016-07-15,1067.8297119140625,494.817352,596.309509,215.94516
2016-07-18,1062.633056640625,491.908691,598.13678,213.379944
2016-07-19,1076.934326171875,497.554932,593.702332,214.172852
2016-07-20,1089.48876953125,500.096954,600.451538,215.618668
2016-07-21,1094.3359375,491.957581,598.697266,210.488205
2016-07-22,1098.2880859375,496.112854,599.769348,208.482697
2016-07-25,1120.3314208984375,499.974792,607.63916,214.452667
2016-07-26,1117.5513916015625,500.610352,603.667786,211.467697
2016-07-27,1128.4749755859375,495.257355,602.766174,213.846359
2016-07-28,1146.7314453125,501.73465,608.370117,215.47876
2016-07-29,1146.7535400390625,496.137299,607.273621,213.986267
2016-08-01,1185.6966552734375,493.497467,605.373291,212.027374
2016-08-02,1181.7340087890625,495.110657,605.860535,212.72699
2016-08-03,1162.951904296875,485.895844,604.47168,211.421036
2016-08-04,1161.06982421875,485.431396,604.739685,210.488205
2016-08-05,1159.8001708984375,496.797241,608.76001,217.111176
2016-08-08,1159.9752197265625,503.152344,608.930542,217.577576
2016-08-09,1160.2816162109375,503.861176,607.760986,219.34993
2016-08-10,1171.3140869140625,490.637695,597.868835,215.94516
2016-08-11,1186.4188232421875,495.746185,598.526611,211.887451
2016-08-12,1198.918212890625,506.35434,598.745911,226.952316
2016-08-16,1178.4505615234375,501.025818,598.063721,230.170471
2016-08-17,1149.0517578125,495.355103,601.767212,229.704102
2016-08-18,1155.18115234375,497.677185,610.34375,231.709625
2016-08-19,1139.8360595703125,496.137299,607.71228,241.130997
2016-08-22,1115.84375,494.646271,609.271729,237.679596
2016-08-23,1138.76318359375,493.961853,609.832031,237.632965
2016-08-24,1126.0665283203125,498.874878,614.87561,237.306473
2016-08-25,1116.8731689453125,495.061829,613.29187,233.342026
2016-08-26,1105.4461669921875,502.492371,612.585327,230.030563
2016-08-29,1094.763427734375,516.937988,603.326477,232.315948
2016-08-30,1113.8521728515625,521.313293,618.213623,235.300949
2016-08-31,1099.4697265625,518.184631,629.202148,235.534134
2016-09-01,1097.80615234375,503.127899,625.547485,235.067749
2016-09-02,1101.0020751953125,495.379578,626.229675,237.493042
2016-09-06,1087.53955078125,498.581543,633.685364,242.623505
2016-09-07,1068.494873046875,497.481628,627.033752,248.873291
2016-09-08,1016.6365356445312,505.181091,628.325073,250.319138
2016-09-09,1029.9244384765625,510.631836,628.812378,246.354736
2016-09-12,1032.8135986328125,511.584991,623.69574,235.767334
2016-09-14,1019.4165649414062,510.729553,618.603455,240.244812
2016-09-15,1018.76025390625,520.628845,623.5495,238.798965
2016-09-16,1033.9737548828125,525.786194,632.442749,237.213211
2016-09-19,1055.7550048828125,529.134827,628.690613,238.472488
2016-09-20,1053.587158203125,525.126282,627.862183,237.353104
2016-09-21,1056.6085205078125,524.173035,630.079346,234.274841
2016-09-22,1041.110107421875,532.336914,636.852783,240.571304
2016-09-23,1049.9102783203125,539.107544,639.679138,237.446426
2016-09-26,1051.2237548828125,541.258423,631.61438,234.741257
2016-09-27,1066.546630859375,542.871643,632.540222,232.269333
2016-09-28,1060.833251953125,533.167969,631.175842,236.700165
2016-09-29,1067.291259765625,524.270752,622.526123,230.636902
2016-09-30,1064.2261962890625,529.770386,620.260254,234.368134
2016-10-03,1055.8641357421875,533.192383,627.25293,238.146011
2016-10-04,1052.99609375,535.954346,628.398193,242.297028
2016-10-05,1044.765625,532.556885,626.716919,243.323105
2016-10-06,1045.81640625,543.018372,624.69458,239.545212
2016-10-07,1036.64453125,542.138428,624.036804,241.317566
2016-10-10,1042.1173095703125,535.954346,625.864197,239.358658
2016-10-13,1019.6135864257812,516.791321,615.338562,232.875626
2016-10-14,1035.9439697265625,526.812805,614.87561,235.161026
2016-10-17,1034.30224609375,518.502319,603.131592,236.187088
2016-10-18,1050.82958984375,528.49939,612.950745,239.638489
2016-10-19,1048.5963134765625,531.554749,613.194397,238.239304
2016-10-20,1051.2451171875,531.652527,611.805542,242.716782
2016-10-21,1063.28515625,520.237671,619.212463,241.130997
2016-10-24,1065.721435546875,519.797791,615.728394,245.282013
2016-10-25,1052.881103515625,518.600098,609.271729,243.882813
2016-10-26,1051.915283203125,515.27594,603.911377,241.364197
2016-10-27,1061.50732421875,512.660522,610.148743,238.239304
2016-10-28,1052.99072265625,515.715881,613.535583,240.664581
2016-11-01,1031.6121826171875,513.784851,613.901001,241.550766
2016-11-02,1011.44091796875,500.463623,607.249329,234.181564
2016-11-03,1018.2010498046876,500.561371,611.537537,229.144409
2016-11-04,1023.0737915039062,491.566498,606.05542,226.532547
2016-11-07,999.5885620117188,489.415527,608.857422,235.720718
2016-11-08,1002.288330078125,490.564331,611.220825,235.674057
2016-11-09,952.5296020507812,491.102081,609.734558,242.530197
2016-11-10,946.2078857421876,493.937439,623.037842,262.399048
2016-11-11,922.3711547851562,489.708862,621.697754,254.656723
2016-11-15,931.216796875,481.716156,611.440186,259.507324
2016-11-16,961.1995849609376,482.27829,606.372253,258.574524
2016-11-17,938.1964721679688,477.976379,599.476868,258.807709
2016-11-18,932.8848876953124,482.742706,590.315674,257.268585
2016-11-21,936.3087158203124,484.69812,584.126953,240.058258
2016-11-22,937.230712890625,489.562225,583.810181,240.058258
2016-11-23,946.6031494140624,493.253021,577.329102,241.27092
2016-11-24,960.6942749023438,482.669342,567.948486,244.162613
2016-11-25,1009.8173217773438,485.77359,579.546326,243.416397
2016-11-28,1002.0250854492188,482.327179,577.182861,236.513596
2016-11-29,992.0376586914062,487.729004,574.405212,235.720718
2016-11-30,999.1495971679688,483.989288,584.565491,240.991074
2016-12-01,993.6181640625,487.753448,583.420349,238.472488
2016-12-02,975.3564453125,486.286896,579.448853,237.026657
2016-12-05,959.61865234375,485.846893,582.98175,239.638489
2016-12-06,958.0169677734376,491.395386,582.055908,241.690689
2016-12-07,945.8128662109376,488.437866,575.794067,238.425858
2016-12-08,963.8992919921876,498.654877,584.516724,242.43692
2016-12-09,963.6796264648438,503.005615,583.932007,248.733368
2016-12-12,969.3643188476562,502.150146,577.182861,245.934967
2016-12-13,965.8963623046876,508.309723,578.059998,248.266968
2016-12-14,969.1012573242188,517.940125,572.919006,245.235352
2016-12-15,991.7962646484376,514.738159,573.357605,247.567352
2016-12-16,1002.0465087890624,516.791321,576.135254,246.961029
2016-12-19,1004.7903442382812,519.431213,573.430664,243.789505
2016-12-20,1026.915283203125,517.157959,575.940247,237.446426
2016-12-21,1015.6334838867188,519.773315,575.014404,238.192642
2016-12-22,1013.0432739257812,514.933716,571.652039,233.015579
2016-12-23,1004.4392700195312,516.864685,578.059998,232.409225
2016-12-26,1006.6341552734376,512.049377,572.577942,227.791855
2016-12-27,1019.935546875,520.482178,577.54834,232.036102
2016-12-28,1015.54541015625,513.149353,578.30365,231.103302
2016-12-29,1032.358642578125,520.848816,587.294373,231.010025
2016-12-30,1038.4383544921875,529.134827,587.781616,233.388687
2017-01-02,1036.594970703125,530.454773,583.34729,227.232147
2017-01-03,1039.6239013671875,532.556885,579.838684,228.444794
2017-01-04,1044.5623779296875,521.679932,577.69458,226.579178
2017-01-05,1024.7640380859375,526.690674,578.035645,228.864563
2017-01-06,1001.4981079101562,525.49292,581.666016,229.377609
2017-01-09,1011.2871704101562,526.837219,582.421326,230.450333
2017-01-10,1016.401611328125,532.776794,591.753235,231.616348
2017-01-11,1020.3743896484376,530.919189,601.328674,235.207642
2017-01-12,1029.1319580078125,529.57489,601.815979,234.368134
2017-01-13,987.40673828125,533.045715,600.597656,234.041641
2017-01-16,991.467041015625,526.128418,607.980286,238.565765
2017-01-17,1000.3346557617188,509.018524,603.521484,238.798965
2017-01-18,1007.5120849609376,504.765564,605.519409,240.991074
2017-01-19,1005.7122802734376,505.327698,602.449463,241.037735
2017-01-20,1003.2320556640624,501.46582,602.473816,234.181564
2017-01-23,1015.4923706054688,496.626129,606.518372,237.073273
2017-01-24,1020.6217041015624,502.199097,617.677673,237.772873
2017-01-25,1035.8756103515625,497.310516,628.909851,241.783951
2017-01-27,1037.98876953125,501.123596,629.543335,248.546814
2017-01-30,1027.02685546875,510.754059,626.156616,246.214813
2017-01-31,981.6385498046876,510.949524,626.984985,242.856689
2017-02-01,954.3876342773438,513.124939,636.268127,252.511276
2017-02-02,971.8870849609376,510.118469,632.856934,254.936554
2017-02-03,982.84912109375,505.303284,638.875122,258.90097
2017-02-06,986.458740234375,509.214142,640.361389,258.43457
2017-02-07,988.1538696289062,503.958954,636.974731,259.227478
2017-02-08,999.7540893554688,501.148041,636.243713,258.574524
2017-02-09,1020.1589965820312,504.863312,632.345276,257.315247
2017-02-10,1055.6641845703125,503.592346,635.24469,257.781647
2017-02-13,1062.840087890625,503.445648,638.460938,253.397415
2017-02-14,1059.3179931640625,513.198303,638.899475,252.044891
2017-02-15,1062.5977783203125,513.93158,644.308472,250.878845
2017-02-16,1077.587646484375,521.850952,647.086121,252.324707
2017-02-17,1060.04443359375,525.76178,671.036987,251.251984
2017-02-20,1101.558837890625,525.712891,686.654968,251.531815
2017-02-21,1085.3358154296875,531.970215,689.798096,252.511276
2017-02-22,1061.6295166015625,590.290466,681.806335,254.003723
2017-02-23,1092.578125,578.191284,679.442932,252.278091
2017-02-27,1096.121826171875,605.640442,679.101746,250.225876
2017-02-28,1085.7322998046875,605.224976,677.396179,251.112061
2017-03-01,1091.5872802734375,603.489441,678.15155,253.490707
2017-03-02,1101.2286376953125,604.589355,672.523193,249.339722
2017-03-03,1097.9708251953125,615.246399,671.012634,247.240891
2017-03-06,1088.483642578125,638.124695,672.839966,251.718384
2017-03-07,1100.5020751953125,637.929199,675.495667,249.806122
2017-03-08,1105.9609375,631.207458,678.419495,251.765015
2017-03-09,1109.284912109375,629.032043,679.394104,254.889923
2017-03-10,1119.1900634765625,626.53894,682.269165,253.770554
2017-03-14,1130.3060302734375,630.376465,687.434509,256.195862
2017-03-15,1099.841796875,637.929199,690.309753,258.714447
2017-03-16,1109.791259765625,634.360596,690.675171,260.533417
2017-03-17,1111.9263916015625,635.851624,694.817261,255.729446
2017-03-20,1091.78564453125,626.123352,699.811951,255.496246
2017-03-21,1094.734619140625,617.812927,702.175415,254.0504
2017-03-22,1091.323486328125,615.808533,697.278076,249.526291
2017-03-23,1083.134765625,622.45697,697.278076,250.459061
2017-03-24,1068.5411376953125,629.032043,694.086182,257.92157
2017-03-27,1061.8714599609375,611.604431,687.020447,260.67334
2017-03-28,1069.7518310546875,608.989136,692.063965,263.145264
2017-03-29,1076.201416015625,614.317627,696.157227,269.068634
2017-03-30,1074.615966796875,621.16156,714.479736,271.493896
2017-03-31,1070.5662841796875,645.72644,702.955139,273.686005
2017-04-03,1061.71728515625,672.002258,698.398865,273.452759
2017-04-05,1057.1170654296875,691.727478,697.984619,277.370636
2017-04-06,1056.5885009765625,703.215576,700.981567,273.172974
2017-04-07,1069.3555908203125,687.621033,701.152039,270.001404
2017-04-10,1066.36181640625,675.277588,698.861816,269.908142
2017-04-11,1065.063232421875,670.877869,701.468811,274.712097
2017-04-12,1053.5950927734375,661.907471,703.515503,270.654388
2017-04-13,1025.15576171875,667.187012,701.858765,271.960327
2017-04-17,1019.0807495117188,680.410461,700.153198,270.421204
2017-04-18,1016.4170532226562,669.826904,705.269775,270.794312
2017-04-19,1012.1687622070312,669.142517,706.098206,264.964264
2017-04-20,1023.769287109375,669.509155,712.506287,265.663849
2017-04-21,1017.2974243164062,685.616882,729.293762,263.238586
2017-04-24,1024.9136962890625,692.900757,747.055847,266.829865
2017-04-25,1017.6056518554688,700.429077,749.005005,266.829865
2017-04-26,1017.0994873046876,692.43634,755.632324,267.202972
2017-04-27,1013.7097778320312,689.038818,764.379333,263.098572
2017-04-28,1000.7224731445312,682.048157,753.609985,270.28125
2017-05-02,1008.0967407226562,669.997986,750.734924,268.92868
2017-05-03,1028.9638671875,669.778015,752.538025,270.327881
2017-05-04,1025.7943115234375,663.83844,747.90863,278.95636
2017-05-05,1021.5678100585938,649.319458,746.641541,276.111328
2017-05-08,1031.2310791015625,645.970886,747.90863,279.282867
2017-05-09,1035.677490234375,650.346069,748.371582,276.577728
2017-05-10,1026.8284912109375,664.400574,756.192749,274.665466
2017-05-11,1034.312744140625,664.620544,753.561279,278.07019
2017-05-12,1039.2435302734375,660.171997,756.119568,277.883606
2017-05-15,1041.2025146484375,657.06781,756.972351,281.148499
2017-05-16,1069.3994140625,663.03186,760.018005,286.838593
2017-05-17,1080.9339599609375,661.467468,758.799744,286.978516
2017-05-18,1116.5264892578125,648.879517,758.775391,282.59436
2017-05-19,1103.7381591796875,644.724243,760.797729,287.305023
2017-05-22,1114.3917236328125,647.315186,767.985413,274.525543
2017-05-23,1110.1429443359375,638.222473,764.622925,269.441711
2017-05-24,1126.6304931640625,634.384949,763.477844,264.124725
2017-05-25,1155.443603515625,636.707031,788.037781,270.607727
2017-05-26,1135.0386962890625,653.743652,792.350403,271.501953
2017-05-29,1132.6612548828125,663.325073,795.225464,267.313416
2017-05-30,1123.0860595703125,664.522766,793.836731,271.878418
2017-05-31,1121.105224609375,655.405762,797.320801,271.360718
2017-06-01,1124.186767578125,649.319458,793.617371,270.560699
2017-06-02,1129.1614990234375,647.608521,796.370605,270.184174
2017-06-05,1146.3524169921875,649.857239,797.004089,270.372437
2017-06-06,1186.876708984375,641.766785,798.660889,270.419464
2017-06-07,1151.3275146484375,654.574707,799.562439,273.478546
2017-06-08,1110.099609375,651.005981,801.487305,271.643127
2017-06-09,1103.671630859375,652.961426,812.232239,271.596069
2017-06-12,1094.9554443359375,645.017517,813.182495,268.207581
2017-06-13,1091.3270263671875,642.524414,817.056519,267.172211
2017-06-14,1099.6295166015625,663.618469,814.376404,267.501648
2017-06-15,1073.364990234375,676.548584,811.038269,267.313416
2017-06-16,1068.245361328125,678.919556,813.426147,269.148834
2017-06-19,1082.4908447265625,688.916565,824.950806,271.878418
2017-06-20,1088.4111328125,690.432007,821.856445,273.055023
2017-06-21,1071.183837890625,695.149475,827.777039,273.807983
2017-06-22,1066.0869140625,700.355774,827.436035,277.196472
2017-06-23,1051.32958984375,701.920105,818.006775,271.972565
2017-06-27,1042.938232421875,702.555603,812.646423,263.218994
2017-06-28,1046.1436767578125,683.661499,812.061707,260.159943
2017-06-29,1038.6650390625,680.825989,815.789856,256.442017
2017-06-30,1051.6190185546875,674.617676,810.39386,257.571533
2017-07-03,1056.627197265625,675.13092,813.606873,258.701019
2017-07-04,1053.6221923828125,695.125,811.031555,256.959717
2017-07-05,1048.7921142578125,705.244385,808.775085,258.748077
2017-07-06,1045.031005859375,705.195435,813.386108,264.489685
2017-07-07,1038.0863037109375,728.953674,817.825439,263.642548
2017-07-10,1083.9373779296875,729.784729,822.313904,268.772308
2017-07-11,1102.1220703125,730.518005,824.300598,266.889832
2017-07-12,1085.9407958984375,738.706299,824.717529,270.748932
2017-07-13,1089.03466796875,749.488342,825.845825,271.784302
2017-07-14,1067.244384765625,755.224792,824.079834,274.466888
2017-07-17,1066.353759765625,764.088074,825.257141,275.784607
2017-07-18,1072.096435546875,748.405029,825.845825,273.9021
2017-07-19,1090.459228515625,754.830872,830.138,276.066925
2017-07-20,1088.27783203125,752.83667,839.262024,273.855042
2017-07-21,1108.977783203125,780.460571,835.411316,273.572693
