Date,TCS,Reliance,HDFC,SBI
2019-03-20,1834.7547607421875,1362.828857,1134.950684,285.950012
2019-03-22,1826.19580078125,1329.43811,1123.670288,280.537842
2019-03-25,1806.710693359375,1312.296875,1126.212646,276.725861
2019-03-26,1805.2535400390625,1354.704102,1141.047607,285.667664
2019-03-27,1791.823486328125,1336.869263,1135.172852,290.65625
2019-03-28,1821.324462890625,1347.52063,1136.82666,300.256958
2019-04-01,1849.869384765625,1379.078369,1141.269653,303.786591
2019-04-02,1893.2559814453125,1376.947998,1132.901978,309.669373
2019-04-03,1893.2559814453125,1362.581177,1131.865112,301.668793
2019-04-04,1834.2540283203125,1340.634399,1127.520996,302.892426
2019-04-05,1865.0294189453125,1341.476563,1138.208984,298.421509
2019-04-08,1885.470458984375,1317.052856,1130.211548,294.421204
2019-04-09,1904.3641357421875,1322.204956,1129.150024,296.256683
2019-04-10,1857.699951171875,1319.183105,1104.515869,292.632904
2019-04-11,1838.8065185546875,1334.441772,1114.463257,296.397858
2019-04-12,1834.2540283203125,1330.775635,1118.289307,296.727295
2019-04-15,1924.2138671875,1327.852905,1129.915283,297.056732
2019-04-16,1941.05859375,1331.419678,1137.937378,297.197906
2019-04-18,1957.6759033203125,1373.232422,1132.30957,292.538727
2019-04-22,1968.0555419921875,1333.005005,1119.992432,291.832794
2019-04-23,1962.2279052734373,1351.335205,1108.440552,287.31485
2019-04-24,1988.0870361328125,1376.749878,1125.44751,292.491699
2019-04-25,1998.6036376953125,1359.806885,1117.400757,288.209045
2019-04-26,2038.2569580078125,1380.019653,1126.039917,294.138885
2019-04-30,2058.10693359375,1380.019653,1144.058838,291.738708
2019-05-02,2017.178466796875,1392.157349,1162.991089,290.044464
2019-05-03,1941.240966796875,1395.922363,1168.989258,291.785736
2019-05-06,1964.7779541015625,1372.192139,1149.489258,290.609192
2019-05-07,1959.4058837890625,1331.171997,1146.477905,287.503082
2019-05-08,1960.2249755859373,1287.526245,1139.023438,280.726135
2019-05-09,1978.162109375,1244.920776,1130.951904,281.714417
2019-05-10,1944.70068359375,1239.669434,1133.716431,289.950317
2019-05-13,1938.28125,1220.744751,1129.125366,288.867859
2019-05-14,1905.138427734375,1248.884033,1129.470825,296.162537
2019-05-15,1907.9154052734373,1245.366699,1128.878418,293.76236
2019-05-16,1920.071044921875,1253.739136,1140.701782,297.197906
2019-05-17,1907.9608154296875,1255.770386,1166.101318,300.492279
2019-05-20,1952.1214599609373,1313.733521,1200.781738,324.44693
2019-05-21,1920.9814453125,1327.505981,1186.637939,317.717041
2019-05-22,1895.4864501953125,1328.100464,1187.650146,321.058472
2019-05-23,1870.26513671875,1321.660156,1151.29126,322.093842
2019-05-24,1864.7564697265625,1324.583008,1171.655151,334.471222
2019-05-27,1871.2662353515625,1298.623535,1188.933716,340.44809
2019-05-28,1888.20263671875,1311.603271,1192.808838,338.89502
2019-05-29,1918.9783935546875,1301.001465,1193.154541,328.164856
2019-05-30,1954.2611083984373,1317.548218,1204.336182,332.776947
2019-05-31,2000.0152587890625,1317.94458,1197.32605,331.788605
2019-06-03,2041.671630859375,1347.71875,1213.000122,334.565308
2019-06-04,2003.854248046875,1339.247314,1210.630493,331.694519
2019-06-06,1988.2498779296875,1315.170166,1196.338867,317.105194
2019-06-07,2002.615234375,1302.834595,1208.334839,321.952606
2019-06-10,2048.27978515625,1307.045532,1204.657104,324.070435
2019-06-11,2067.832275390625,1316.953735,1208.7052,326.705902
2019-06-12,2075.266357421875,1319.92627,1198.165405,323.788055
2019-06-13,2069.025390625,1315.071167,1206.87854,326.141174
2019-06-14,2069.392333984375,1305.460205,1202.139404,323.599792
2019-06-17,2064.52734375,1270.533691,1195.672241,317.99942
2019-06-18,2066.041748046875,1269.245483,1193.327393,320.07016
2019-06-19,2074.3486328125,1265.629028,1198.807129,318.940643
2019-06-20,2090.91650390625,1284.851074,1205.264648,324.870453
2019-06-21,2065.12451171875,1267.759277,1199.229248,328.870758
2019-06-24,2088.667724609375,1250.816162,1201.091919,332.44751
2019-06-25,2081.599609375,1283.959229,1206.432007,335.600647
2019-06-26,2069.11669921875,1282.274902,1225.904175,337.106659
2019-06-27,2067.60205078125,1262.458374,1223.122559,340.871643
2019-06-28,2044.3333740234373,1241.60144,1213.907959,340.024506
2019-07-01,2055.669189453125,1257.207031,1234.671631,340.306885
2019-07-02,2067.189697265625,1266.768555,1239.365845,343.083557
2019-07-03,2053.92529296875,1270.781372,1236.708252,344.636627
2019-07-04,2058.5146484375,1272.218018,1233.802368,345.813171
2019-07-05,1985.4969482421875,1251.757446,1228.139404,348.872192
2019-07-08,1996.786865234375,1240.561279,1196.944336,334.424133
2019-07-09,1958.1893310546875,1268.35376,1181.818481,338.37735
2019-07-10,1935.103759765625,1267.115234,1186.58728,333.388763
2019-07-11,1929.91845703125,1269.790527,1195.727173,341.859955
2019-07-12,1934.5538330078125,1268.750122,1189.145386,342.236481
2019-07-15,1969.5250244140625,1264.390503,1189.567749,338.89502
2019-07-16,1937.599853515625,1281.135498,1187.804321,342.942383
2019-07-17,1947.950439453125,1270.087646,1190.908813,350.519379
2019-07-18,1900.7523193359373,1250.27124,1198.08667,342.283508
2019-07-19,1910.8726806640625,1237.539185,1180.079834,335.082977
2019-07-22,1941.188232421875,1268.750122,1141.135498,330.235626
2019-07-23,1943.5343017578125,1261.864014,1124.370605,322.093842
2019-07-24,1929.1358642578125,1247.546387,1133.013916,319.646606
2019-07-25,1957.74853515625,1220.199707,1135.572144,321.246674
2019-07-26,1940.40576171875,1202.662231,1131.225586,322.470337
2019-07-29,1959.680908203125,1199.838257,1114.833252,323.599792
2019-07-30,2004.900634765625,1170.064087,1118.782227,308.304596
2019-07-31,2029.327392578125,1155.548462,1118.484131,312.681396
2019-08-01,2005.7283935546875,1169.420044,1106.112793,298.515656
2019-08-02,2028.959228515625,1179.919556,1102.403809,290.326843
2019-08-05,2068.79736328125,1139.072998,1084.929443,282.608582
2019-08-06,2037.7916259765625,1124.079346,1089.833252,283.69104
2019-08-07,2036.4581298828125,1105.25,1087.294189,272.86673
2019-08-08,2077.5380859375,1148.039307,1111.763184,277.055298
2019-08-09,2066.634765625,1157.752808,1136.083008,274.231537
2019-08-13,2023.5772705078125,1269.981445,1105.390869,266.701599
2019-08-14,2028.1312255859373,1283.430908,1109.921265,272.725555
2019-08-16,1991.9742431640625,1273.219238,1109.050049,273.807983
2019-08-19,1990.0419921875,1287.764648,1098.670044,269.995941
2019-08-20,2011.8929443359373,1271.17688,1105.515381,267.031036
2019-08-21,2011.38671875,1266.195557,1108.129028,261.101166
2019-08-22,2038.803955078125,1242.086182,1082.365601,252.771133
2019-08-23,2067.968994140625,1271.077271,1076.690063,255.171326
2019-08-26,2094.2822265625,1262.061279,1123.213623,263.736694
2019-08-27,2057.665283203125,1270.081055,1125.105469,268.913544
2019-08-28,2060.195068359375,1258.574341,1118.907349,268.160522
2019-08-29,2054.8583984375,1237.104858,1108.676636,258.371582
2019-08-30,2078.917724609375,1243.879517,1109.174438,257.759766
2019-09-03,2071.557373046875,1201.887085,1100.71106,252.629959
2019-09-04,2065.85302734375,1196.656738,1119.03186,258.93631
2019-09-05,2038.1597900390625,1194.116211,1112.758911,257.242065
2019-09-06,2021.783203125,1217.92688,1118.110718,257.853882
2019-09-09,2008.3045654296875,1217.62793,1119.952881,261.665924
2019-09-11,1981.7618408203125,1229.782349,1120.799194,268.48996
2019-09-12,1962.9931640625,1205.822266,1130.532104,270.184174
2019-09-13,1970.67529296875,1221.015259,1123.86084,274.561005
2019-09-16,1978.0819091796875,1206.220825,1117.239502,267.97229
2019-09-17,1952.91845703125,1192.970581,1100.910278,257.853882
2019-09-18,1967.5474853515625,1201.189697,1089.161133,263.924927
2019-09-19,1933.87353515625,1174.639526,1096.305176,257.947998
2019-09-20,1900.2918701171875,1249.657715,1194.43042,283.97345
2019-09-23,1854.6124267578125,1234.564331,1251.832031,295.315399
2019-09-24,1881.2015380859373,1273.916626,1248.396973,284.820557
2019-09-25,1921.453125,1274.76355,1234.357666,263.783722
2019-09-26,1920.6707763671875,1291.948975,1237.14563,265.289703
2019-09-27,1891.7357177734373,1304.153198,1238.838257,264.677948
2019-09-30,1931.4359130859373,1327.266357,1222.1604,254.888962
2019-10-01,1895.2320556640625,1300.018677,1243.418579,240.911499
2019-10-03,1895.5081787109373,1306.14563,1218.277344,239.217239
2019-10-04,1913.0811767578125,1303.206665,1184.57312,235.264023
2019-10-07,1883.961669921875,1305.199219,1181.785278,234.463974
2019-10-09,1858.56884765625,1319.794434,1222.857544,245.617737
2019-10-10,1844.169921875,1357.652222,1195.376465,239.217239
2019-10-11,1827.977294921875,1347.540161,1193.634033,239.593735
2019-10-14,1859.3966064453125,1352.920044,1199.209839,240.440872
2019-10-15,1874.3931884765625,1359.046997,1217.779541,243.264618
2019-10-16,1882.7655029296875,1367.216309,1215.837769,241.0056
2019-10-17,1905.802734375,1391.276001,1214.742554,249.853317
2019-10-18,1930.5760498046875,1411.051758,1223.703857,253.806549
2019-10-22,1924.9925537109373,1408.859985,1233.959473,254.606598
2019-10-23,1942.54052734375,1387.191406,1236.249512,259.265747
2019-10-24,1953.707275390625,1431.076538,1230.773193,247.076645
2019-10-25,1994.0106201171875,1425.846191,1223.703857,265.007355
2019-10-29,2059.603271484375,1461.562134,1237.14563,264.160217
2019-10-30,2113.982177734375,1473.567017,1242.970337,272.86673
2019-10-31,2129.793701171875,1458.872192,1225.047974,294.044739
2019-11-01,2065.2802734375,1451.450073,1234.706177,295.127136
2019-11-04,2058.7587890625,1452.197266,1231.519897,295.833069
2019-11-05,2066.172119140625,1441.885986,1234.158569,300.445221
2019-11-06,2053.644287109375,1429.532349,1251.234619,298.892151
2019-11-07,2050.68896484375,1453.143677,1258.254272,299.456879
2019-11-08,1998.7021484375,1440.092651,1250.189209,297.433197
2019-11-11,1971.489501953125,1422.458984,1259.299683,299.551025
2019-11-13,2044.354736328125,1466.79248,1252.130859,288.773712
2019-11-14,2061.432861328125,1457.278198,1268.410278,288.020782
2019-11-15,2040.4600830078125,1465.347778,1272.393066,302.986572
2019-11-18,2019.9569091796875,1453.741455,1256.61145,305.998535
2019-11-19,1978.855712890625,1504.102295,1266.418945,310.987152
2019-11-20,1978.6214599609373,1541.860596,1267.862671,309.48114
2019-11-21,1987.5830078125,1531.848145,1277.81958,311.881348
2019-11-22,1944.0418701171875,1540.714844,1259.299683,309.951721
2019-11-25,1953.2379150390625,1555.708618,1265.622314,316.352203
2019-11-26,1920.5355224609373,1554.413452,1269.55542,315.787476
2019-11-27,1927.7139892578125,1563.977539,1272.890991,323.364471
2019-11-28,1949.3438720703125,1574.388428,1259.847412,328.776642
2019-11-29,1926.7286376953125,1545.347534,1269.455688,321.764404
2019-12-02,1896.5128173828125,1580.565186,1260.29541,318.611206
2019-12-03,1924.617431640625,1572.993652,1249.990112,316.493408
2019-12-04,1950.4229736328125,1546.891602,1246.256226,321.764404
2019-12-05,1990.5858154296875,1545.048584,1240.2323,316.44635
2019-12-06,1992.743896484375,1549.083496,1240.68042,301.198212
2019-12-09,1933.4847412109373,1566.717163,1237.593628,298.092102
2019-12-10,1888.818115234375,1556.107056,1244.115479,294.985992
2019-12-11,1916.078125,1556.55542,1243.368652,294.421204
2019-12-12,1896.3720703125,1562.333618,1258.154663,302.939484
2019-12-13,1943.619384765625,1576.97876,1258.403564,313.010803
2019-12-16,1995.6998291015625,1560.739624,1251.931641,312.351929
2019-12-17,2031.54541015625,1556.854248,1265.622314,313.340271
2019-12-18,2034.173583984375,1569.955078,1286.780762,307.739868
2019-12-19,2091.69580078125,1603.92749,1283.246094,308.869324
2019-12-20,2085.92529296875,1593.118042,1291.112061,317.99942
2019-12-23,2094.182861328125,1565.521729,1296.787476,312.869598
2019-12-24,2079.074951171875,1540.665039,1283.594604,311.975464
2019-12-26,2066.265869140625,1509.731201,1264.975098,310.469482
2019-12-27,2063.028564453125,1536.580322,1269.505615,317.434662
2019-12-30,2048.671142578125,1538.423462,1276.624756,314.752106
2019-12-31,2028.495849609375,1508.386353,1266.618042,314.140289
2020-01-01,2034.0318603515625,1503.952881,1273.090088,314.799225
2020-01-02,2024.6951904296875,1529.556763,1281.204956,319.364197
2020-01-03,2065.04541015625,1531.399902,1262.934082,314.093262
2020-01-06,2064.858154296875,1495.883179,1235.602295,300.256958
2020-01-07,2069.92529296875,1518.896729,1255.167603,299.692169
2020-01-08,2116.281494140625,1507.489624,1251.881836,301.009949
2020-01-09,2077.90185546875,1542.209229,1265.921143,310.79892
2020-01-10,2077.1513671875,1541.860596,1277.172363,312.728424
2020-01-13,2055.380859375,1537.925293,1280.45813,311.316559
2020-01-14,2070.910888671875,1523.678833,1283.943115,308.728149
2020-01-15,2089.677978515625,1518.149536,1278.715698,305.198486
2020-01-16,2100.8447265625,1532.147095,1282.101074,304.304291
2020-01-17,2082.35888671875,1575.085815,1272.641968,299.315674
2020-01-20,2036.6134033203125,1526.617798,1249.492188,295.550751
2020-01-21,2037.269775390625,1528.161987,1238.987671,295.268341
2020-01-22,2070.910888671875,1527.614014,1235.502686,297.574402
2020-01-23,2060.6123046875,1521.138306,1239.485474,304.210205
2020-01-24,2053.510986328125,1515.858276,1239.18689,305.010223
2020-01-27,2040.2032470703125,1500.914307,1207.971802,297.62146
2020-01-28,2053.8408203125,1466.244507,1217.928711,296.58609
2020-01-29,2026.4248046875,1474.314209,1230.524292,297.856781
2020-01-30,2010.6708984375,1438.349243,1220.766602,292.444641
2020-01-31,1955.369140625,1406.369385,1221.015503,299.739288
2020-02-03,1977.4241943359373,1380.317139,1187.65979,280.58493
2020-02-04,1982.3612060546875,1421.064209,1224.500366,288.256073
2020-02-05,2018.853515625,1443.081421,1239.286377,292.72702
2020-02-06,2001.736083984375,1452.34668,1234.457275,303.03363
2020-02-07,2009.4483642578125,1428.286987,1236.846924,301.715881
2020-02-10,2033.3372802734373,1430.229736,1234.9552,299.786316
2020-02-11,2025.2957763671875,1447.315552,1235.253784,305.292633
2020-02-12,2041.6136474609373,1464.799927,1243.617554,301.386475
2020-02-13,2061.552734375,1468.635498,1236.050415,308.21048
2020-02-14,2054.263671875,1482.035156,1214.095337,300.633484
2020-02-17,2072.18017578125,1472.720215,1211.904907,295.739014
2020-02-18,2083.936767578125,1461.910767,1208.021729,298.892151
2020-02-19,2065.69091796875,1498.174683,1221.911499,301.527618
2020-02-20,2028.49365234375,1480.391357,1211.855103,308.398712
2020-02-24,1989.5096435546875,1439.544678,1204.73584,303.974884
2020-02-25,2027.882080078125,1411.101563,1195.127563,307.598633
2020-02-26,1997.2691650390625,1386.792847,1194.082031,308.916412
2020-02-27,1980.2451171875,1381.064331,1194.281128,303.03363
2020-02-28,1881.162841796875,1323.67981,1172.575073,285.197052
2020-03-02,1882.2442626953125,1311.226563,1174.516602,270.513611
2020-03-03,1915.0682373046875,1337.82666,1176.707275,272.819702
2020-03-04,1959.2718505859373,1334.688477,1143.89917,268.536987
2020-03-05,1998.632568359375,1306.245239,1146.388428,271.549042
2020-03-06,1990.5438232421875,1266.245483,1130.009277,254.606598
2020-03-09,1855.0164794921875,1109.982178,1102.52832,238.558365
2020-03-11,1837.4759521484373,1149.234863,1109.000244,230.699005
2020-03-12,1664.56298828125,1059.02356,1016.898865,200.108566
2020-03-13,1698.8447265625,1101.165405,1065.189941,227.781128
2020-03-16,1595.482421875,1011.900513,995.19281,210.226929
2020-03-17,1559.366943359375,1004.229309,970.897949,202.508713
2020-03-18,1555.9810791015625,964.877075,873.121155,202.555771
2020-03-19,1550.2493896484375,914.26709,891.690735,191.684402
2020-03-20,1702.8726806640625,1014.14209,879.045471,197.520126
2020-03-23,1581.8446044921875,880.74292,768.225098,170.929977
2020-03-24,1613.5347900390625,939.870972,764.391724,172.435959
2020-03-25,1658.203857421875,1078.201538,853.057983,178.74231
2020-03-26,1696.71484375,1062.211548,897.216797,181.424835
2020-03-27,1728.4996337890625,1061.61377,900.552429,184.436829
2020-03-30,1684.919921875,1026.595215,828.066162,175.918564
2020-03-31,1730.0152587890625,1109.58374,858.185791,185.283951
2020-04-01,1618.8399658203125,1076.408203,826.074768,175.589142
2020-04-03,1567.1600341796875,1073.419434,810.342834,165.188385
2020-04-07,1681.793701171875,1201.588257,892.238342,175.447937
2020-04-08,1615.713623046875,1187.69043,885.069458,172.247711
2020-04-09,1673.2196044921875,1215.386353,921.063599,176.718628
2020-04-13,1666.6826171875,1184.70166,891.491577,172.718338
2020-04-15,1643.850830078125,1145.548584,859.579712,171.63591
2020-04-16,1625.756103515625,1163.680664,875.958862,177.424561
2020-04-17,1711.1622314453125,1219.421265,906.377197,181.895477
2020-04-20,1722.957275390625,1239.147217,940.778259,181.189545
2020-04-21,1646.219482421875,1232.721313,917.678284,173.894882
2020-04-22,1676.3935546875,1358.499023,924.598328,177.612808
2020-04-23,1779.421142578125,1365.771729,950.834778,175.730331
2020-04-24,1722.86279296875,1411.699341,934.007568,169.188675
2020-04-27,1739.9627685546875,1424.401611,925.693604,170.271103
2020-04-28,1761.231689453125,1422.807617,927.386292,173.471329
2020-04-29,1805.379638671875,1421.612061,972.889282,178.930557
2020-04-30,1908.4547119140625,1446.797485,997.482849,179.307037
2020-05-04,1828.874755859375,1416.401611,919.022461,168.341553
2020-05-05,1831.0537109375,1441.517456,907.522278,160.388016
2020-05-06,1803.4375,1441.616943,942.321655,161.046921
2020-05-07,1792.1162109375,1487.21582,921.013855,160.717468
2020-05-08,1793.7740478515625,1541.342529,925.046387,156.858383
2020-05-11,1833.469482421875,1556.146973,911.853455,155.728882
2020-05-12,1846.9224853515625,1459.878418,897.664917,157.093658
2020-05-13,1847.064697265625,1490.852051,923.652466,163.870651
2020-05-14,1802.253173828125,1430.578369,889.848755,158.081985
2020-05-15,1793.300537109375,1453.940674,884.322693,156.623062
2020-05-18,1843.227294921875,1435.360474,833.044617,146.175247
2020-05-19,1846.1170654296875,1403.629639,827.070435,143.822144
2020-05-20,1850.8065185546875,1428.336792,853.406433,144.386856
2020-05-21,1886.427978515625,1435.858643,855.845886,143.022079
2020-05-22,1914.044189453125,1426.194946,835.235046,141.986725
2020-05-26,1840.764404296875,1418.723022,848.726746,142.504395
2020-05-27,1899.786376953125,1440.142578,899.755859,149.281372
2020-05-28,1898.8388671875,1466.742676,941.176575,148.904861
2020-05-29,1868.5701904296875,1458.921997,947.549011,151.822708
2020-06-01,1937.634033203125,1514.66272,983.39386,160.058609
2020-06-02,1939.4342041015625,1529.9552,996.68634,160.246841
2020-06-03,1944.1849365234373,1535.883057,1017.844788,164.623627
2020-06-04,1987.3223876953125,1573.890381,997.383301,163.823578
2020-06-05,1946.1805419921875,1575.783203,1028.896851,176.765701
2020-06-08,1968.5093994140625,1563.628784,1011.522156,175.824448
2020-06-09,1968.7943115234373,1531.399902,983.045349,173.612534
2020-06-10,2003.6656494140625,1566.268921,987.575745,176.67157
2020-06-11,1964.61376953125,1531.947754,964.425903,166.741425
2020-06-12,1937.866455078125,1582.856689,978.514954,168.623917
2020-06-15,1928.7449951171875,1608.510376,945.756714,163.494141
2020-06-16,1943.8524169921875,1611.648438,986.132019,162.741135
2020-06-17,1945.7529296875,1609.307251,975.03009,162.788208
2020-06-18,1936.5360107421875,1649.705688,1015.554688,169.094528
2020-06-19,1942.7122802734373,1752.818481,1028.896851,173.659592
2020-06-22,1926.891845703125,1739.618042,1024.316772,176.67157
2020-06-23,1933.875732421875,1714.462524,1037.80835,181.142471
2020-06-24,1940.4317626953125,1721.386475,1028.050537,173.753723
2020-06-25,1915.632568359375,1711.473755,1024.316772,174.365509
2020-06-26,2013.262451171875,1735.134888,1051.897339,173.753723
2020-06-29,1996.9190673828125,1716.704102,1071.412964,168.718033
2020-06-30,1978.3909912109373,1697.725342,1061.256836,167.965057
2020-07-01,1987.7978515625,1731.099976,1079.926025,173.941971
2020-07-02,2049.65380859375,1760.349976,1084.705444,174.553757
2020-07-03,2090.03564453125,1787.900024,1069.321899,173.847839
2020-07-06,2150.419189453125,1851.800049,1098.246826,177.001007
2020-07-07,2156.784912109375,1823.449951,1100.387573,177.518677
2020-07-08,2108.325927734375,1798.0,1105.565063,180.624786
2020-07-09,2094.501708984375,1824.25,1120.102173,187.401764
2020-07-10,2111.604736328125,1878.050049,1100.337646,184.107422
2020-07-13,2109.371826171875,1935.0,1075.594849,181.377792
2020-07-14,2063.7158203125,1917.0,1054.286987,175.118515
2020-07-15,2122.57861328125,1844.0,1048.611572,173.000702
2020-07-16,2128.149658203125,1843.400024,1057.971191,175.306763
2020-07-17,2095.771728515625,1911.699951,1093.716309,177.142181
2020-07-20,2102.580078125,1919.900024,1128.167358,179.542358
2020-07-21,2118.912841796875,1971.550049,1133.643677,182.97789
2020-07-22,2086.439453125,2004.0,1121.496094,180.718903
2020-07-23,2067.63134765625,2057.800049,1125.528687,186.601685
2020-07-24,2054.489501953125,2146.149902,1114.277344,180.67186
2020-07-27,2101.533203125,2156.199951,1074.848022,176.15387
2020-07-28,2199.572509765625,2177.699951,1081.967285,178.318741
2020-07-29,2167.47998046875,2096.649902,1060.012207,179.965927
2020-07-30,2170.76513671875,2108.850098,1046.122437,175.589142
2020-07-31,2172.574462890625,2067.100098,1028.349365,180.201233
2020-08-03,2146.6240234375,2009.0,997.682007,180.954239
2020-08-04,2142.38623046875,2150.600098,1037.161133,180.342407
2020-08-05,2151.719482421875,2126.449951,1023.121948,180.201233
2020-08-06,2198.0009765625,2134.100098,1036.21521,179.730606
2020-08-07,2185.859130859375,2146.449951,1039.351685,179.448227
2020-08-10,2173.908203125,2119.850098,1046.122437,182.413162
2020-08-11,2171.146484375,2133.800049,1062.053467,183.589706
2020-08-12,2149.671630859375,2127.600098,1059.116089,191.35498
2020-08-13,2146.91015625,2122.050049,1054.486206,190.037231
2020-08-14,2135.196533203125,2113.800049,1029.992188,184.954514
2020-08-17,2145.910400390625,2091.350098,1028.299561,181.754288
2020-08-18,2161.480224609375,2118.550049,1051.947144,183.636765
2020-08-19,2148.9580078125,2131.550049,1062.003662,185.472198
2020-08-20,2145.38623046875,2097.050049,1054.436401,183.307343
2020-08-21,2141.33935546875,2081.850098,1080.971558,186.742874
2020-08-24,2140.863525390625,2095.75,1112.236328,189.613678
2020-08-25,2135.67333984375,2082.100098,1114.874756,195.731781
2020-08-26,2146.00537109375,2137.300049,1113.630127,197.520126
2020-08-27,2141.1484375,2110.600098,1107.307495,202.97934
2020-08-28,2131.7685546875,2116.149902,1109.697266,211.638809
2020-08-31,2149.576904296875,2080.699951,1111.041382,199.543793
2020-09-01,2139.196533203125,2087.25,1122.442139,205.285416
2020-09-02,2157.099853515625,2128.199951,1129.262573,203.544098
2020-09-03,2189.811279296875,2112.100098,1126.026611,200.626221
2020-09-04,2179.62158203125,2077.25,1114.476563,194.46109
2020-09-07,2216.04736328125,2082.649902,1105.714478,195.684692
2020-09-08,2236.188232421875,2107.100098,1107.656006,192.060898
2020-09-09,2216.6181640625,2161.350098,1091.77478,183.401474
2020-09-10,2219.951416015625,2314.0,1085.850464,186.507568
2020-09-11,2260.852783203125,2319.75,1074.001709,190.790222
2020-09-14,2372.557373046875,2302.550049,1053.390869,186.837006
2020-09-15,2372.557373046875,2318.850098,1065.886841,188.39006
2020-09-16,2383.603515625,2324.550049,1088.937134,186.554611
2020-09-17,2343.559814453125,2298.75,1078.930298,183.966202
2020-09-18,2333.036865234375,2305.699951,1052.743774,181.283661
2020-09-21,2347.7021484375,2255.850098,1044.778198,174.883209
2020-09-22,2402.6025390625,2211.149902,1030.93811,175.259689
2020-09-23,2349.75,2230.800049,1042.737061,173.000702
2020-09-24,2220.9990234375,2181.199951,1025.959717,165.988449
2020-09-25,2306.75341796875,2201.699951,1039.500977,171.494736
2020-09-28,2310.56298828125,2216.25,1049.656982,176.248001
2020-09-29,2369.70068359375,2245.050049,1057.971191,174.177261
2020-09-30,2373.414306640625,2234.350098,1073.951904,174.506699
2020-10-01,2403.078369140625,2225.25,1102.179688,179.11882
2020-10-05,2576.73046875,2212.199951,1109.547852,177.659882
2020-10-06,2584.8251953125,2210.350098,1139.169678,180.342407
2020-10-07,2605.44189453125,2257.5,1157.241455,179.4953
2020-10-08,2690.9111328125,2239.25,1186.664185,180.248291
2020-10-09,2678.76904296875,2233.449951,1228.234253,186.648773
2020-10-12,2695.005615234375,2237.050049,1208.419922,187.025253
2020-10-13,2691.719970703125,2280.699951,1193.2854,184.201523
2020-10-14,2686.986328125,2287.5,1206.279175,188.295944
2020-10-15,2620.997802734375,2206.5,1164.211304,181.518967
2020-10-16,2642.70703125,2175.800049,1194.181519,184.436829
2020-10-19,2593.215087890625,2176.199951,1198.363525,192.01384
2020-10-20,2619.46728515625,2155.899902,1218.675537,191.119675
2020-10-21,2558.642578125,2124.600098,1241.327515,191.778549
2020-10-22,2554.578369140625,2106.949951,1227.985352,191.35498
2020-10-23,2569.54541015625,2113.050049,1230.474487,190.884354
2020-10-26,2570.88427734375,2029.099976,1205.681885,185.142761
2020-10-27,2515.36767578125,2034.5,1227.786133,183.213211
2020-10-28,2507.7646484375,2011.449951,1204.387329,179.259979
2020-10-29,2517.75830078125,2026.900024,1182.083862,177.612808
2020-10-30,2548.55322265625,2054.5,1178.449707,178.130493
2020-11-02,2490.932861328125,1877.449951,1210.013062,184.53096
2020-11-03,2518.667236328125,1850.400024,1242.572144,192.719772
2020-11-04,2537.3642578125,1913.199951,1251.981445,194.837585
2020-11-05,2568.49365234375,1955.0,1263.730469,205.803055
2020-11-06,2589.294189453125,2029.150024,1302.014893,206.32077
2020-11-09,2607.6083984375,2050.699951,1334.773193,206.603134
2020-11-10,2533.968505859375,2084.550049,1387.644287,218.086319
2020-11-11,2570.501953125,1997.199951,1383.960205,220.439423
2020-11-12,2554.48291015625,1980.0,1365.788818,213.474213
2020-11-13,2540.90234375,1996.400024,1352.944458,215.968506
2020-11-17,2549.701171875,1993.25,1402.380493,226.086899
